payment_id,customer_id,staff_id,rental_id,amount,payment_date
8722,322,2,15703,8.99,2011-08-23 10:23:48
8723,323,1,58,4.99,2011-05-25 08:53:14
8724,323,2,729,2.99,2011-05-29 06:35:13
8725,323,1,878,5.99,2011-05-30 05:49:13
8726,323,2,1167,0.99,2011-06-14 23:25:58
8727,323,2,1786,2.99,2011-06-16 19:30:54
8728,323,1,2933,4.99,2011-06-20 04:52:23
8729,323,2,3704,6.99,2011-07-06 10:16:45
8730,323,2,4572,1.99,2011-07-08 05:36:59
8731,323,2,5669,4.99,2011-07-10 08:12:53
8732,323,2,5906,1.99,2011-07-10 20:41:41
8733,323,1,6840,3.99,2011-07-12 19:03:22
8734,323,2,7146,7.99,2011-07-27 07:02:30
8735,323,2,7275,2.99,2011-07-27 11:39:08
8736,323,2,7695,5.99,2011-07-28 03:41:13
8737,323,1,7847,1.99,2011-07-28 09:23:14
8738,323,2,7937,4.99,2011-07-28 12:38:22
8739,323,2,8474,0.99,2011-07-29 08:36:56
8740,323,1,8790,0.99,2011-07-29 20:51:41
8741,323,1,9363,2.99,2011-07-30 18:44:23
8742,323,2,10002,4.99,2011-07-31 17:48:16
8743,323,1,10028,4.99,2011-07-31 18:35:54
8744,323,1,10298,0.99,2011-08-01 04:06:03
8745,323,1,10994,3.99,2011-08-02 04:46:53
8746,323,2,11548,0.99,2011-08-17 00:59:47
8747,323,1,12120,4.99,2011-08-17 23:16:46
8748,323,1,12169,2.99,2011-08-18 01:05:54
8749,323,1,13140,5.99,2011-08-19 12:35:56
8750,323,1,14224,2.99,2011-08-21 04:53:08
8751,323,1,14957,3.99,2011-08-22 06:29:34
8752,323,1,15387,4.99,2011-08-22 22:49:13
8753,323,1,15728,0.99,2011-08-23 11:30:32
8754,324,2,563,3.99,2011-05-28 09:10:49
8755,324,1,1740,0.99,2011-06-16 16:29:00
8756,324,2,2590,2.99,2011-06-19 05:31:40
8757,324,1,3947,4.99,2011-07-06 21:42:21
8758,324,1,4197,0.99,2011-07-07 11:07:52
8759,324,2,4368,4.99,2011-07-07 19:55:19
8760,324,2,5702,2.99,2011-07-10 10:00:01
8761,324,1,5778,0.99,2011-07-10 13:41:37
8762,324,1,6034,2.99,2011-07-11 03:00:50
8763,324,2,6299,4.99,2011-07-11 17:45:08
8764,324,2,7240,3.99,2011-07-27 10:21:15
8765,324,1,7263,7.99,2011-07-27 11:17:22
8766,324,2,7960,6.99,2011-07-28 13:47:08
8767,324,1,8698,3.99,2011-07-29 16:52:17
8768,324,1,9651,4.99,2011-07-31 05:48:49
8769,324,2,10212,2.99,2011-08-01 01:01:35
8770,324,1,11617,2.99,2011-08-17 04:00:40
8771,324,1,11771,6.99,2011-08-17 10:17:09
8772,324,2,12543,2.99,2011-08-18 14:23:55
8773,324,2,13356,0.99,2011-08-19 21:02:21
8774,324,1,13386,2.99,2011-08-19 21:43:58
8775,324,1,14262,8.99,2011-08-21 06:08:13
8776,324,2,14479,7.99,2011-08-21 13:35:54
8777,324,1,15263,4.99,2011-08-22 18:27:33
8778,324,2,13965,2.99,2006-02-14 15:16:03
8779,325,1,131,5.99,2011-05-25 21:42:46
8780,325,2,2502,4.99,2011-06-18 23:12:13
8781,325,2,2507,4.99,2011-06-18 23:39:22
8782,325,2,2808,2.99,2011-06-19 19:34:45
8783,325,1,5470,5.99,2011-07-09 23:10:49
8784,325,2,5740,2.99,2011-07-10 11:51:58
8785,325,1,5775,4.99,2011-07-10 13:34:26
8786,325,2,6135,4.99,2011-07-11 08:32:23
8787,325,2,6622,0.99,2011-07-12 09:04:11
8788,325,2,7223,9.99,2011-07-27 09:42:27
8789,325,2,7687,2.99,2011-07-28 03:20:26
8790,325,2,8539,0.99,2011-07-29 10:48:24
8791,325,2,10030,2.99,2011-07-31 18:39:36
8792,325,1,10070,4.99,2011-07-31 19:46:29
8793,325,2,10326,4.99,2011-08-01 04:55:34
8794,325,1,10412,0.99,2011-08-01 07:57:16
8795,325,2,12097,4.99,2011-08-17 22:35:24
8796,325,1,12779,3.99,2011-08-18 23:44:00
8797,325,2,13054,4.99,2011-08-19 09:34:02
8798,325,2,14452,3.99,2011-08-21 12:23:20
8799,325,1,14672,5.99,2011-08-21 19:59:33
8800,325,2,15009,0.99,2011-08-22 08:27:27
8801,326,1,875,6.99,2011-05-30 05:38:24
8802,326,2,981,4.99,2011-05-30 21:52:42
8803,326,2,1149,3.99,2011-05-31 21:03:17
8804,326,1,1311,4.99,2011-06-15 10:11:59
8805,326,2,2086,0.99,2011-06-17 17:32:07
8806,326,2,2317,4.99,2011-06-18 09:12:18
8807,326,1,3441,4.99,2011-06-21 20:00:12
8808,326,2,3886,0.99,2011-07-06 18:44:24
8809,326,1,4160,7.99,2011-07-07 09:13:17
8810,326,1,5147,5.99,2011-07-09 08:17:41
8811,326,1,7117,2.99,2011-07-27 05:48:36
8812,326,2,7725,2.99,2011-07-28 04:47:14
8813,326,2,7931,4.99,2011-07-28 12:23:41
8814,326,1,8467,5.99,2011-07-29 08:25:35
8815,326,1,8604,4.99,2011-07-29 13:07:13
8816,326,2,8739,2.99,2011-07-29 18:34:33
8817,326,2,9855,0.99,2011-07-31 13:00:33
8818,326,1,10108,0.99,2011-07-31 21:02:14
8819,326,2,10173,4.99,2011-07-31 23:36:59
8820,326,2,10720,0.99,2011-08-01 19:04:33
8821,326,2,10976,4.99,2011-08-02 04:11:48
8822,326,2,11010,0.99,2011-08-02 05:06:27
8823,326,2,11428,2.99,2011-08-02 20:03:10
8824,326,2,11485,4.99,2011-08-02 22:33:25
8825,326,2,12829,2.99,2011-08-19 01:38:18
8826,327,1,653,6.99,2011-05-28 20:12:20
8827,327,1,1294,4.99,2011-06-15 09:09:27
8828,327,2,1577,3.99,2011-06-16 04:03:28
8829,327,2,1929,6.99,2011-06-17 06:49:30
8830,327,1,2273,4.99,2011-06-18 06:30:02
8831,327,2,2304,5.99,2011-06-18 08:30:15
8832,327,2,2637,3.99,2011-06-19 09:20:56
8833,327,1,4445,4.99,2011-07-07 23:08:22
8834,327,1,4521,0.99,2011-07-08 02:57:56
8835,327,1,6618,2.99,2011-07-12 08:41:42
8836,327,2,7458,1.99,2011-07-27 18:36:17
8837,327,2,7808,1.99,2011-07-28 07:58:56
8838,327,1,10371,0.99,2011-08-01 06:20:29
8839,327,1,11372,4.99,2011-08-02 18:10:50
8840,327,2,11929,6.99,2011-08-17 16:28:51
8841,327,1,12016,0.99,2011-08-17 19:33:24
8842,327,2,13158,2.99,2011-08-19 13:18:10
8843,327,1,13360,4.99,2011-08-19 21:05:11
8844,327,1,13448,0.99,2011-08-20 00:12:43
8845,327,1,14847,4.99,2011-08-22 02:13:51
8846,327,2,15365,3.99,2011-08-22 21:42:17
8847,327,1,15386,2.99,2011-08-22 22:41:14
8848,327,1,15828,5.99,2011-08-23 15:16:32
8849,327,1,15916,9.99,2011-08-23 17:56:01
8850,327,2,15969,7.99,2011-08-23 19:51:30
8851,327,1,15297,2.99,2006-02-14 15:16:03
8852,328,2,862,2.99,2011-05-30 03:09:11
8853,328,2,1670,2.99,2011-06-16 10:26:33
8854,328,2,1980,6.99,2011-06-17 09:48:05
8855,328,2,2243,5.99,2011-06-18 04:33:03
8856,328,1,3024,4.99,2011-06-20 11:29:17
8857,328,1,3239,0.99,2011-06-21 02:48:40
8858,328,1,5450,4.99,2011-07-09 22:13:25
8859,328,1,8017,1.99,2011-07-28 15:35:41
8860,328,1,8577,6.99,2011-07-29 11:56:30
8861,328,2,8780,4.99,2011-07-29 20:19:45
8862,328,2,9557,2.99,2011-07-31 02:14:01
8863,328,1,9835,2.99,2011-07-31 12:07:35
8864,328,1,11174,2.99,2011-08-02 10:32:11
8865,328,1,12175,4.99,2011-08-18 01:10:17
8866,328,2,12825,0.99,2011-08-19 01:23:58
8867,328,1,13609,2.99,2011-08-20 06:11:51
8868,328,2,13681,7.99,2011-08-20 08:47:37
8869,328,1,13907,3.99,2011-08-20 16:17:27
8870,328,2,14307,3.99,2011-08-21 07:34:52
8871,328,1,14755,3.99,2011-08-21 23:18:08
8872,328,2,14939,2.99,2011-08-22 05:53:52
8873,328,1,15179,4.99,2011-08-22 15:36:22
8874,328,1,15863,0.99,2011-08-23 16:17:09
8875,329,1,1183,2.99,2011-06-15 00:49:19
8876,329,1,2010,5.99,2011-06-17 11:54:15
8877,329,2,2024,0.99,2011-06-17 13:00:51
8878,329,1,2151,0.99,2011-06-17 22:52:37
8879,329,1,2303,2.99,2011-06-18 08:27:59
8880,329,2,2702,2.99,2011-06-19 13:35:56
8881,329,1,3052,5.99,2011-06-20 13:09:19
8882,329,2,3053,0.99,2011-06-20 13:10:30
8883,329,2,3268,4.99,2011-06-21 04:55:49
8884,329,2,3976,2.99,2011-07-06 23:00:20
8885,329,2,4076,4.99,2011-07-07 04:52:15
8886,329,1,4415,4.99,2011-07-07 22:01:43
8887,329,1,4465,1.99,2011-07-08 00:07:45
8888,329,2,4674,2.99,2011-07-08 10:19:28
8889,329,1,7980,4.99,2011-07-28 14:16:49
8890,329,2,8172,7.99,2011-07-28 21:34:36
8891,329,1,8460,6.99,2011-07-29 08:08:03
8892,329,2,8941,0.99,2011-07-30 02:59:21
8893,329,2,9024,4.99,2011-07-30 05:44:42
8894,329,2,9219,0.99,2011-07-30 13:15:21
8895,329,1,9381,0.99,2011-07-30 19:23:04
8896,329,1,9827,6.99,2011-07-31 11:56:55
8897,329,1,10473,7.99,2011-08-01 09:56:24
8898,329,2,10490,0.99,2011-08-01 10:37:11
8899,329,1,11130,2.99,2011-08-02 09:08:59
8900,329,2,11169,3.99,2011-08-02 10:19:42
8901,329,2,11697,0.99,2011-08-17 07:09:19
8902,329,1,12659,6.99,2011-08-18 19:05:49
8903,329,1,13627,8.99,2011-08-20 06:59:00
8904,329,1,14900,4.99,2011-08-22 04:27:48
8905,329,2,15011,4.99,2011-08-22 08:31:07
8906,329,1,15308,2.99,2011-08-22 19:54:31
8907,330,1,704,3.99,2011-05-29 02:44:43
8908,330,2,967,7.99,2011-05-30 19:12:06
8909,330,1,1219,6.99,2011-06-15 03:25:59
8910,330,2,1511,5.99,2011-06-15 22:45:06
8911,330,2,2885,0.99,2011-06-20 01:33:42
8912,330,1,2936,4.99,2011-06-20 05:09:27
8913,330,2,3061,2.99,2011-06-20 13:48:21
8914,330,2,3603,4.99,2011-07-06 05:25:03
8915,330,2,3659,2.99,2011-07-06 08:03:14
8916,330,2,3760,2.99,2011-07-06 12:49:28
8917,330,1,4124,1.99,2011-07-07 07:19:54
8918,330,2,5149,2.99,2011-07-09 08:28:23
8919,330,1,5750,5.99,2011-07-10 12:20:41
8920,330,1,6656,0.99,2011-07-12 11:09:47
8921,330,2,6678,2.99,2011-07-12 11:58:36
8922,330,1,6719,2.99,2011-07-12 13:40:37
8923,330,2,7894,2.99,2011-07-28 10:53:58
8924,330,1,8680,4.99,2011-07-29 16:08:03
8925,330,2,10100,4.99,2011-07-31 20:47:18
8926,330,2,11259,3.99,2011-08-02 13:46:30
8927,330,1,12062,2.99,2011-08-17 21:24:47
8928,330,1,12394,2.99,2011-08-18 09:05:15
8929,330,1,12740,4.99,2011-08-18 22:17:04
8930,330,1,12867,0.99,2011-08-19 02:40:11
8931,330,2,11709,2.99,2006-02-14 15:16:03
8932,331,2,87,0.99,2011-05-25 13:52:43
8933,331,1,996,2.99,2011-05-31 00:06:20
8934,331,1,1415,2.99,2011-06-15 17:31:57
8935,331,2,2528,6.99,2011-06-19 01:14:12
8936,331,1,2587,2.99,2011-06-19 05:06:14
8937,331,1,3505,4.99,2011-07-06 00:19:32
8938,331,1,3613,4.99,2011-07-06 05:45:53
8939,331,2,3871,8.99,2011-07-06 17:58:51
8940,331,1,4051,4.99,2011-07-07 03:37:28
8941,331,2,4063,5.99,2011-07-07 04:23:57
8942,331,1,4326,10.99,2011-07-07 18:01:22
8943,331,1,5152,2.99,2011-07-09 08:34:44
8944,331,1,5885,1.99,2011-07-10 19:33:50
8945,331,1,5947,5.99,2011-07-10 23:07:42
8946,331,1,8231,0.99,2011-07-29 00:14:37
8947,331,2,8995,4.99,2011-07-30 04:53:11
8948,331,1,9401,5.99,2011-07-30 20:18:19
8949,331,2,10188,6.99,2011-08-01 00:19:41
8950,331,1,11052,5.99,2011-08-02 06:26:19
8951,331,1,11362,2.99,2011-08-02 17:47:25
8952,331,2,12533,4.99,2011-08-18 14:01:40
8953,331,1,13795,0.99,2011-08-20 12:32:09
8954,331,1,14256,7.99,2011-08-21 05:52:27
8955,331,1,14628,1.99,2011-08-21 18:37:24
8956,331,1,15339,2.99,2011-08-22 20:52:12
8957,331,2,15447,3.99,2011-08-23 00:53:57
8958,331,1,15521,2.99,2011-08-23 03:30:51
8959,332,2,600,3.99,2011-05-28 14:08:19
8960,332,1,1000,6.99,2011-05-31 00:25:56
8961,332,1,4100,6.99,2011-07-07 06:20:52
8962,332,1,4302,6.99,2011-07-07 16:47:53
8963,332,2,5116,2.99,2011-07-09 07:10:12
8964,332,1,5277,1.99,2011-07-09 14:40:42
8965,332,2,5381,2.99,2011-07-09 19:11:11
8966,332,2,5388,0.99,2011-07-09 19:25:25
8967,332,1,5440,0.99,2011-07-09 21:45:17
8968,332,2,7049,7.99,2011-07-27 03:32:41
8969,332,2,7418,2.99,2011-07-27 16:59:09
8970,332,2,7577,8.99,2011-07-27 22:56:07
8971,332,2,7578,4.99,2011-07-27 22:58:17
8972,332,2,7934,8.99,2011-07-28 12:33:10
8973,332,2,8173,6.99,2011-07-28 21:35:44
8974,332,1,9324,1.99,2011-07-30 17:28:52
8975,332,1,9388,5.99,2011-07-30 19:27:22
8976,332,1,9921,0.99,2011-07-31 14:59:21
8977,332,1,10026,4.99,2011-07-31 18:31:51
8978,332,1,10307,0.99,2011-08-01 04:21:54
8979,332,2,10439,0.99,2011-08-01 08:54:26
8980,332,1,11229,5.99,2011-08-02 12:56:37
8981,332,2,11564,2.99,2011-08-17 01:27:49
8982,332,2,12318,4.99,2011-08-18 06:21:56
8983,332,2,13673,2.99,2011-08-20 08:27:30
8984,332,2,14783,4.99,2011-08-22 00:21:57
8985,332,2,15194,0.99,2011-08-22 16:07:34
8986,332,1,15210,3.99,2011-08-22 16:37:36
8987,333,1,4,4.99,2011-05-24 23:04:41
8988,333,1,1667,2.99,2011-06-16 10:18:59
8989,333,1,2149,6.99,2011-06-17 22:50:00
8990,333,1,2929,1.99,2011-06-20 04:47:39
8991,333,1,3110,2.99,2011-06-20 17:40:12
8992,333,2,5032,0.99,2011-07-09 02:39:47
8993,333,1,5645,1.99,2011-07-10 06:58:21
8994,333,2,5892,4.99,2011-07-10 20:02:42
8995,333,2,6275,0.99,2011-07-11 16:12:11
8996,333,2,6931,4.99,2011-07-26 23:02:57
8997,333,2,6958,0.99,2011-07-27 00:02:41
8998,333,2,7076,6.99,2011-07-27 04:12:14
8999,333,2,7246,0.99,2011-07-27 10:30:41
9000,333,1,8719,4.99,2011-07-29 17:45:45
9001,333,2,9148,4.99,2011-07-30 10:39:10
9002,333,2,9338,10.99,2011-07-30 18:03:13
9003,333,2,10035,4.99,2011-07-31 18:46:46
9004,333,1,10062,2.99,2011-07-31 19:24:55
9005,333,2,10844,4.99,2011-08-01 23:46:58
9006,333,1,12427,6.99,2011-08-18 10:24:17
9007,333,2,12661,0.99,2011-08-18 19:10:10
9008,333,1,13579,3.99,2011-08-20 05:22:06
9009,333,2,13710,4.99,2011-08-20 09:35:20
9010,333,1,14057,4.99,2011-08-20 22:22:59
9011,333,1,14740,2.99,2011-08-21 22:35:33
9012,333,2,15253,2.99,2011-08-22 18:05:21
9013,333,1,15313,4.99,2011-08-22 19:59:42
9014,334,1,13,6.99,2011-05-25 00:22:55
9015,334,1,431,8.99,2011-05-27 16:31:05
9016,334,2,1187,4.99,2011-06-15 00:58:50
9017,334,1,1298,4.99,2011-06-15 09:32:53
9018,334,2,2476,0.99,2011-06-18 20:57:12
9019,334,1,3662,4.99,2011-07-06 08:11:48
9020,334,1,4603,6.99,2011-07-08 06:57:07
9021,334,2,5014,4.99,2011-07-09 01:51:49
9022,334,2,5434,0.99,2011-07-09 21:25:20
9023,334,2,5818,5.99,2011-07-10 15:51:12
9024,334,1,5845,4.99,2011-07-10 17:23:14
9025,334,2,6641,5.99,2011-07-12 10:33:14
9026,334,2,6749,4.99,2011-07-12 14:43:05
9027,334,1,6987,2.99,2011-07-27 00:59:50
9028,334,1,8977,7.99,2011-07-30 04:14:07
9029,334,1,9633,2.99,2011-07-31 05:04:08
9030,334,1,10207,3.99,2011-08-01 00:53:01
9031,334,1,10408,4.99,2011-08-01 07:42:10
9032,334,1,10492,2.99,2011-08-01 10:42:28
9033,334,1,10879,1.99,2011-08-02 00:33:20
9034,334,2,10997,7.99,2011-08-02 04:49:02
9035,334,2,12677,4.99,2011-08-18 19:36:05
9036,334,2,13325,4.99,2011-08-19 19:52:02
9037,334,1,13876,2.99,2011-08-20 15:15:28
9038,334,1,14645,0.99,2011-08-21 19:12:47
9039,334,1,14984,7.99,2011-08-22 07:35:31
9040,334,2,15548,0.99,2011-08-23 04:26:20
9041,334,2,15656,4.99,2011-08-23 08:38:58
9042,334,1,15669,3.99,2011-08-23 09:06:17
9043,334,1,14219,0.99,2006-02-14 15:16:03
9044,335,1,3329,4.99,2011-06-21 09:20:31
9045,335,1,3607,0.99,2011-07-06 05:30:09
9046,335,2,4016,0.99,2011-07-07 01:05:50
9047,335,2,4032,2.99,2011-07-07 02:34:13
9048,335,1,4279,4.99,2011-07-07 15:01:53
9049,335,1,4387,8.99,2011-07-07 20:56:47
9050,335,1,5024,4.99,2011-07-09 02:25:12
9051,335,1,5252,0.99,2011-07-09 13:40:44
9052,335,2,5728,2.99,2011-07-10 11:26:14
9053,335,1,6624,7.99,2011-07-12 09:05:50
9054,335,1,6906,0.99,2011-07-12 22:03:02
9055,335,2,8634,3.99,2011-07-29 14:19:57
9056,335,1,8855,2.99,2011-07-29 23:40:10
9057,335,1,9125,5.99,2011-07-30 09:43:39
9058,335,2,9361,4.99,2011-07-30 18:43:49
9059,335,1,9428,0.99,2011-07-30 21:18:37
9060,335,2,10606,4.99,2011-08-01 14:39:15
9061,335,2,13267,0.99,2011-08-19 17:31:36
9062,335,1,13622,1.99,2011-08-20 06:45:32
9063,335,1,14014,2.99,2011-08-20 20:47:09
9064,335,2,15005,4.99,2011-08-22 08:15:44
9065,335,2,15101,0.99,2011-08-22 11:56:02
9066,335,2,11541,0.99,2006-02-14 15:16:03
9067,336,1,1478,2.99,2011-06-15 21:12:13
9068,336,2,2212,2.99,2011-06-18 02:36:10
9069,336,2,2475,2.99,2011-06-18 20:52:46
9070,336,1,2575,2.99,2011-06-19 04:32:52
9071,336,2,2719,4.99,2011-06-19 14:50:19
9072,336,1,2954,2.99,2011-06-20 06:45:00
9073,336,2,3204,4.99,2011-06-21 00:37:50
9074,336,2,3349,0.99,2011-06-21 11:17:35
9075,336,2,4323,5.99,2011-07-07 17:55:53
9076,336,1,4595,2.99,2011-07-08 06:40:25
9077,336,2,5649,2.99,2011-07-10 07:15:07
9078,336,2,5667,0.99,2011-07-10 08:11:03
9079,336,2,6263,4.99,2011-07-11 15:33:50
9080,336,2,6382,6.99,2011-07-11 21:58:53
9081,336,2,8275,4.99,2011-07-29 01:35:47
9082,336,1,8407,6.99,2011-07-29 06:37:02
9083,336,2,8607,4.99,2011-07-29 13:18:00
9084,336,2,8951,8.99,2011-07-30 03:18:24
9085,336,2,9306,0.99,2011-07-30 16:47:17
9086,336,1,10055,0.99,2011-07-31 19:15:58
9087,336,2,11743,2.99,2011-08-17 08:49:05
9088,336,1,12323,8.99,2011-08-18 06:36:22
9089,336,2,12794,0.99,2011-08-19 00:20:37
9090,336,2,12926,3.99,2011-08-19 05:00:16
9091,336,2,13066,0.99,2011-08-19 09:50:39
9092,336,2,13689,4.99,2011-08-20 09:04:30
9093,336,1,14295,2.99,2011-08-21 07:09:27
9094,336,1,15073,10.99,2011-08-22 11:01:15
9095,336,2,15848,2.99,2011-08-23 15:41:12
9096,336,1,13022,0.99,2006-02-14 15:16:03
9097,337,1,374,6.99,2011-05-27 08:26:30
9098,337,1,572,4.99,2011-05-28 10:30:13
9099,337,1,839,8.99,2011-05-30 00:28:12
9100,337,2,1969,4.99,2011-06-17 09:22:22
9101,337,1,2014,5.99,2011-06-17 12:03:28
9102,337,1,3626,5.99,2011-07-06 06:15:35
9103,337,1,4091,6.99,2011-07-07 05:53:38
9104,337,2,4093,4.99,2011-07-07 05:54:50
9105,337,2,4855,4.99,2011-07-08 18:45:50
9106,337,1,5050,2.99,2011-07-09 03:54:38
9107,337,1,6212,0.99,2011-07-11 12:40:48
9108,337,2,6305,7.99,2011-07-11 18:02:25
9109,337,1,6620,2.99,2011-07-12 08:51:03
9110,337,1,7410,4.99,2011-07-27 16:41:59
9111,337,1,8516,4.99,2011-07-29 10:00:03
9112,337,2,8919,8.99,2011-07-30 01:57:03
9113,337,2,9051,5.99,2011-07-30 07:05:54
9114,337,1,10664,0.99,2011-08-01 16:51:15
9115,337,2,10765,0.99,2011-08-01 20:34:51
9116,337,2,11252,2.99,2011-08-02 13:42:13
9117,337,1,11734,3.99,2011-08-17 08:34:22
9118,337,1,12369,6.99,2011-08-18 07:57:43
9119,337,2,13305,6.99,2011-08-19 18:57:05
9120,337,1,13678,4.99,2011-08-20 08:38:24
9121,337,2,13892,3.99,2011-08-20 15:50:17
9122,337,2,14118,5.99,2011-08-21 01:13:37
9123,337,2,15241,4.99,2011-08-22 17:47:40
9124,337,1,15292,4.99,2011-08-22 19:28:56
9125,337,2,11847,0.99,2006-02-14 15:16:03
9126,338,1,675,0.99,2011-05-28 22:22:44
9127,338,2,1510,4.99,2011-06-15 22:39:34
9128,338,1,1807,5.99,2011-06-16 20:58:59
9129,338,2,1952,4.99,2011-06-17 08:33:02
9130,338,1,2148,6.99,2011-06-17 22:44:35
9131,338,1,2179,0.99,2011-06-18 00:41:36
9132,338,1,2495,4.99,2011-06-18 22:15:42
9133,338,1,3458,5.99,2011-06-21 21:42:49
9134,338,1,3516,0.99,2011-07-06 00:50:30
9135,338,2,3772,2.99,2011-07-06 13:22:53
9136,338,2,4104,5.99,2011-07-07 06:25:41
9137,338,2,4779,4.99,2011-07-08 15:53:41
9138,338,1,5309,4.99,2011-07-09 16:00:16
9139,338,1,6236,2.99,2011-07-11 14:18:17
9140,338,1,6360,4.99,2011-07-11 21:07:40
9141,338,2,7584,3.99,2011-07-27 23:15:46
9142,338,1,8766,0.99,2011-07-29 19:41:04
9143,338,1,9485,7.99,2011-07-30 23:32:40
9144,338,2,10791,2.99,2011-08-01 21:41:52
9145,338,1,10897,0.99,2011-08-02 01:23:42
9146,338,2,11064,4.99,2011-08-02 06:55:17
9147,338,2,11671,4.99,2011-08-17 05:50:21
9148,338,2,11719,5.99,2011-08-17 07:46:05
9149,338,1,12167,2.99,2011-08-18 01:00:02
9150,338,1,13284,3.99,2011-08-19 18:12:31
9151,338,1,14619,2.99,2011-08-21 18:10:03
9152,338,2,15105,0.99,2011-08-22 12:01:33
9153,338,2,15173,6.99,2011-08-22 15:26:29
9154,339,1,876,5.99,2011-05-30 05:41:22
9155,339,2,1432,3.99,2011-06-15 18:27:24
9156,339,1,1536,4.99,2011-06-16 00:52:22
9157,339,2,1629,4.99,2011-06-16 07:53:47
9158,339,1,3146,6.99,2011-06-20 20:21:48
9159,339,1,3335,4.99,2011-06-21 10:09:08
9160,339,2,3536,2.99,2011-07-06 01:36:11
9161,339,1,4243,4.99,2011-07-07 13:39:58
9162,339,1,4467,0.99,2011-07-08 00:13:52
9163,339,2,4967,3.99,2011-07-08 23:48:03
9164,339,1,5720,3.99,2011-07-10 11:09:12
9165,339,1,6072,6.99,2011-07-11 04:52:40
9166,339,1,6425,0.99,2011-07-11 23:54:52
9167,339,2,6682,7.99,2011-07-12 12:12:43
9168,339,2,7244,2.99,2011-07-27 10:27:33
9169,339,2,7973,4.99,2011-07-28 14:10:06
9170,339,1,8968,0.99,2011-07-30 03:57:32
9171,339,2,9208,5.99,2011-07-30 12:54:03
9172,339,1,9663,4.99,2011-07-31 06:10:48
9173,339,2,10338,3.99,2011-08-01 05:03:03
9174,339,2,11171,4.99,2011-08-02 10:23:41
9175,339,1,11550,2.99,2011-08-17 01:02:06
9176,339,2,11582,3.99,2011-08-17 02:03:49
9177,339,2,11699,5.99,2011-08-17 07:11:58
9178,339,1,12631,0.99,2011-08-18 17:52:51
9179,339,1,13199,3.99,2011-08-19 14:53:22
9180,339,1,13575,5.99,2011-08-20 05:15:20
9181,339,1,13985,0.99,2011-08-20 19:13:06
9182,339,1,14636,4.99,2011-08-21 18:59:17
9183,339,2,14758,3.99,2011-08-21 23:24:52
9184,340,2,1205,4.99,2011-06-15 02:25:56
9185,340,1,1697,3.99,2011-06-16 12:55:20
9186,340,1,2177,5.99,2011-06-18 00:34:45
9187,340,2,2183,4.99,2011-06-18 01:06:01
9188,340,2,2607,5.99,2011-06-19 06:55:01
9189,340,1,2653,5.99,2011-06-19 10:36:53
9190,340,1,3264,0.99,2011-06-21 04:19:03
9191,340,1,3455,2.99,2011-06-21 21:17:51
9192,340,2,4475,2.99,2011-07-08 00:27:30
9193,340,1,4742,0.99,2011-07-08 13:35:23
9194,340,2,6381,4.99,2011-07-11 21:58:48
9195,340,2,7617,2.99,2011-07-28 00:18:40
9196,340,2,8274,4.99,2011-07-29 01:34:32
9197,340,1,8541,0.99,2011-07-29 10:55:01
9198,340,2,8551,4.99,2011-07-29 11:13:11
9199,340,1,8606,4.99,2011-07-29 13:14:24
9200,340,1,9834,2.99,2011-07-31 12:05:42
9201,340,1,10292,2.99,2011-08-01 03:42:40
9202,340,1,10667,8.99,2011-08-01 16:58:22
9203,340,2,10674,3.99,2011-08-01 17:11:52
9204,340,1,10809,0.99,2011-08-01 22:39:27
9205,340,1,10995,0.99,2011-08-02 04:48:00
9206,340,2,12598,4.99,2011-08-18 16:34:03
9207,340,2,12908,1.99,2011-08-19 04:19:05
9208,340,2,12940,2.99,2011-08-19 05:38:29
9209,340,1,13425,2.99,2011-08-19 23:11:44
9210,340,1,14457,4.99,2011-08-21 12:47:38
9211,340,2,14718,0.99,2011-08-21 21:39:25
9212,340,1,14895,2.99,2011-08-22 04:19:23
9213,340,2,15306,2.99,2011-08-22 19:46:36
9214,340,1,15378,9.99,2011-08-22 22:25:17
9215,341,1,1318,2.99,2011-06-15 10:34:26
9216,341,2,1520,7.99,2011-06-15 23:57:20
9217,341,1,1778,1.99,2011-06-16 18:54:48
9218,341,1,1849,7.99,2011-06-17 00:13:19
9219,341,2,2829,2.99,2011-06-19 21:11:30
9220,341,2,3130,7.99,2011-06-20 19:03:22
9221,341,1,3382,5.99,2011-06-21 14:05:23
9222,341,2,3938,4.99,2011-07-06 21:15:45
9223,341,1,4624,2.99,2011-07-08 08:12:17
9224,341,2,5487,4.99,2011-07-10 00:01:50
9225,341,2,5931,0.99,2011-07-10 22:04:19
9226,341,2,7473,2.99,2011-07-27 19:05:40
9227,341,1,8661,2.99,2011-07-29 15:28:24
9228,341,1,8728,9.99,2011-07-29 18:12:49
9229,341,2,10605,0.99,2011-08-01 14:36:26
9230,341,1,11305,6.99,2011-08-02 15:44:55
9231,341,1,11723,2.99,2011-08-17 07:56:22
9232,341,2,13059,0.99,2011-08-19 09:42:01
9233,341,2,13074,8.99,2011-08-19 10:06:53
9234,341,2,13806,4.99,2011-08-20 12:53:46
9235,341,2,14344,4.99,2011-08-21 08:40:56
9236,341,2,15030,0.99,2011-08-22 09:10:21
9237,341,2,15938,6.99,2011-08-23 18:43:31
9238,342,2,2190,5.99,2011-06-18 01:29:51
9239,342,1,2914,5.99,2011-06-20 03:43:18
